title,label
The evidence of a Demi Lovato and French Montana romance is starting to pile up,FAKE
Nicole Kidman Captures A Spider From Her Swimming Pool,FAKE
'The Bachelorette' Finale: Engaged Rachel Lindsay Reveals Her Winner in Historic Season,FAKE
Angelina Jolie Begs Tom Ford For Help Resurrecting Her Career,FAKE
Chris Pratt Wants To Date Emilia Clarke?,FAKE
Who will come out? (2017),FAKE
Kim Kardashian Replaces Kris Jenner as Manager on 'KUWTK',FAKE
"With 7 Well-Chosen Words, Kim Kardashian Just Offered the Most Perfect Example of Emotional Intelligence You'll See This Week",FAKE
Khloe Kardashian & Tristan Thompson Still Struggling With Baby Name: How They’ve Enlisted Help,FAKE
Jessica Alba Put Baby On Board To Save Marriage,FAKE
Kristen Stewart Laughs Off Tabloid Reports That She’s Quitting Acting (Video),FAKE
"Camille Grammer Did Not Leave Louis Vuitton Belt Behind At Airport, Despite Report",FAKE
Pitch Perfect 3: Ruby Rose reveals how Rebel Wilson stole her limelight on set,FAKE
Selena Gomez And The Weeknd Are Dating: A Timeline Of Everything,FAKE
Is Taylor Swift Engaged? Latest Quotes Reveal Joe Alwyn Is 'The One',FAKE
Devastated Johnny Depp Begging For Ex-Wife Vanessa Paradis Back!,FAKE
Angelina Jolie shows true colours after Brad Pitt breakup,FAKE
Justin Theroux Is Proud To Stand Behind Jennifer Aniston,FAKE
Justin Bieber and Selena Gomez fly to Seattle for sweets,FAKE
Rihanna Honeymoon Billionaire Boyfriend,FAKE
"Brad Pitt won’t allow kids to act with Angelina Jolie in ‘Maleficent’ sequel, according to report",FAKE
Steve Harvey Faces $400 Million Divorce Over Kris Jenner,FAKE
Celebrities Share Tributes to Victims of the Barcelona Terror Attack,FAKE
Khloé Kardashian and Kylie Jenner May Not Confirm Their Pregnancies Until 2018,FAKE
Kim Cattrall says Sex and the City stars are toxic,FAKE
"Rihanna Is Laughing At Those Pesky Pregnancy Rumors, But Chris Brown Is Hurt",FAKE
Robert Pattinson & Katy Perry Caught Making Out At LA Cafe: They’re ‘Totally A Couple’ — Report,FAKE
"Britney Spears Did Not Say World Is “Ruled By Pedophiles,” Despite Claim",FAKE
Beyonce & Kim Kardashian Had An ‘Icy’ Exchange At Serena Williams’ Wedding,FAKE
All Apologies: 22 Times Justin Bieber Said ‘Sorry’,FAKE
Miami divided as David Beckham tries to win over a sceptical city to football team bid,FAKE
Connecting People Through News,FAKE
When Did Ben Affleck and Lindsay Shookus Start Dating? The Complicated Timeline of Their Romance,FAKE
"Oh Baby, Baby! Britney Desperate To Get Pregnant With Boytoy Sam Asghari",FAKE
‘Humiliated!’ Mariah Carey’s Credit Card Declined During Beverly Hills Shopping Spree,FAKE
"Scarlett Johansson Not Refusing To Dye Hair Red For ‘Avengers’ Sequels, Despite Report",FAKE
Ashton Kutcher Rocked By Danny Masterson Firing: ‘He’s Trying To Protect The Show’,FAKE
Miley Cyrus Gets Hilariously Pranked — Again! — by Liam Hemsworth,FAKE
Friends fears for Jessica Simpson,FAKE
Victoria & David Beckham Heartbreaking $1 Billion Divorce? The Truth,FAKE
Kim Kardashian Responds to Claims She Was ''Attacked'' in Los Angeles: ''Such Weird Rumors'',FAKE
Conway: Politicizing Texas shooting 'disrespectful to the dead',FAKE
Selena Gomez feeling empowered,FAKE
"Cuba Gooding, Jr. Joins Broadway’s Chicago",FAKE
Selena Gomez: Why She’s Thinking About Justin Bieber During Her ‘Hotel Transylvania 3’ Media Tour,FAKE
Laura Dern & Reese Witherspoon Prove They're as Close as Ever & Not Feuding,FAKE
Gwen Stefani and Blake Shelton's Cutest Moments,FAKE
Video: We compare Meghan Markle and Kate Middleton's unique fashion style,FAKE
Keith in heat,FAKE
‘Tormented’ Brad Pitt will only be allowed ‘to spend four hours with his children on Christmas Day’,FAKE
Robert Pattinson ‘Absolutely Loved’ Kristen Stewart’s ‘Hilarious’ SNL Gig: ‘She Was Hilarious’,FAKE
Kanye West Reportedly Reconnects With Caitlyn Jenner & Keeping It Secret From Kim Kardashian,FAKE
Angelina Jolie Syrian Refugee Hunger Strike Vs Tom Cruise’s Pooh,FAKE
Justin Bieber Got Engaged.. Selena Gomez is upset – Akash Yadav – Medium,FAKE
Billy Joel says the night he wore a Star of David was one of his most memorable concerts,FAKE
Mariah Carey Reportedly Proposed To BF Bryan Tanaka With Super Romantic Song: Wedding Plans Revealed,FAKE
"Chris Hemsworth Says He & His Wife ""Didn't See Each Other For Years""",FAKE
BREAKING: Angelina to wed husband No. 4,FAKE
Selena Gomez Still Believes She Can Repair Relationship with Mom Mandy: It’s A Process,FAKE
12 Reasons Kaia Gerber Is the Next Kendall Jenner,FAKE
Celebrities React to President Donald Trump Removing Protection For Transgender Students,FAKE
'I Was Angry.' Taylor Swift on What Powered Her Sexual Assault Testimony,FAKE
The Queen scolded Prince William for kneeling on the palace balcony,FAKE
"Jim Carrey Did Not Claim Donald Trump Is “Reptilian Illuminati,” Despite Report",FAKE
"Ariana Grande Is Not Calling Off Her Wedding To Pete Davidson, Despite Tabloid Report",FAKE
This Is Why Caitlyn Jenner Kept Her Gender Reassignment Surgery Private from Kris Jenner,FAKE
Why Did Jennifer Aniston and Justin Theroux Break Up?,FAKE
Cheers? Sloppy Jessica Simpson & Eric Johnson Becoming Booze Moguls!,FAKE
Brad Pitt & Angelina Jolie Reportedly Agree To Spend Christmas Together With The Kids,FAKE
Leonardo DiCaprio and Girlfriend Nina Agdal Have Split After a Year,FAKE
Jewish celebs share their thoughts on Trump inauguration,FAKE
That '70s Show (TV Series 1998–2006),FAKE
Trump's assertion left wing protesters just as violent as white supremacists in Charlottesville sets off firestorm,FAKE
Here’s How Much Jay-Z Is Worth—and How He Makes Money,FAKE
Alex Rodriguez slams report he’s threatening to cut child support payments,FAKE
"Jennifer Aniston Is Living Her Life, Dating Two (2) Dudes",FAKE
Liam Neeson Caught On Camera Wandering Hotel Halls Nude?,FAKE
Kim Kardashian Nervous About Surrogacy Birth Coping With Feeling ‘Powerless & Not In Control’,FAKE
"Lionel Richie Doesn't Want to See Daughter Sofia 'Get Hurt' by Scott Disick's 'Playboy Ways,' Says Source",FAKE
Gigi  Bella Hadid Upset Over Mom Yolanda ’ s Book ,FAKE
Kim Kardashian and Kylie Jenner Are Twinning In Los Angeles,FAKE
Gwen Stefani And Blake Shelton Look Like They’re Celebrating Something In Mexico With Friends,FAKE
George Clooney's Lake Como neighbours say it is being ruined by migrants,FAKE
Sharon Ozzy Osbourne Split After 33 Years of Marriage,FAKE
"Nina Dobrev, Nikki Reed and Ian Somerhalder Have Been Friends All Along",FAKE
Reasons Gwen and Blake's relationship is totally fake,FAKE
Gwen Stefani Ready For A Miracle Baby At 47 With Blake Shelton,FAKE
Drake's new love makes Rihanna 'sick',FAKE
A Guide to the Increasingly Intense Brad Pitt–Angelina Jolie Divorce Drama,FAKE
Jackson Family Feud Explodes At Patriarch Joe’s Funeral,FAKE
Kelly Clarkson & Jennifer Hudson Are Returning to Coach 'The Voice' Season 15,FAKE
"Sienna Miller Talks ""Marathon"" Love Scenes With Ben Affleck",FAKE
Stedman Graham,FAKE
Celebrities react to Roger Moore's death,FAKE
"Gwen Stefani Got Dumped by Blake Shelton Over ""Jealousy and Drama"" (EXCLUSIVE)",FAKE
O.J. Courting ‘Dancing With The Stars’,FAKE
Everything New Mom Khloé Kardashian Said About Infidelity After Ex-Husband Lamar Odom Cheated,FAKE
Diet Dilemma! Katie Holmes Demands Jamie Foxx Give Up Junk Food,FAKE
The Definitive Guide to Jennifer Aniston's Breakup Interviews From Sensitivity Chips and Billy Idol Digs to All That Baby Speculation,FAKE
Kim Kardashian and Nicole Kidman spotted with shocking bald patches,FAKE
‘The Voice’ War! Inside Blake Shelton & Kelly Clarkson’s Explosive Backstage Feud,FAKE
Brad Pitt Didn't Use Custody Negotiations To Get Back With Angelina Jolie,FAKE
"It looks like Justin Bieber and Selena Gomez are back together, and their fans are losing it",FAKE
Stories About Jamie Foxx In Miami While Katie Holmes Is In Paris Are Meaningless,FAKE
Kanye West Admits He Was 'Hurt' When JAY-Z and Beyonce Missed His and Kim Kardashian's Wedding,FAKE
Ellen Degeneres $400m divorce leaves Portia de Rossi humiliated,FAKE
Fifty Shades Darker: Dakota Johnson and Jamie Dornan refuse to promote the film?,FAKE
HollywoodLife FlipFlops On Rihanna  Hassan Jameel Relationship,FAKE
Kate Mara Laughs Off Report About Banning Rooney's Boyfriend Joaquin Phoenix from Wedding,FAKE
Chris Pratt Gets Real About His Divorce From Anna Faris: 'It's Not Ideal',FAKE
Caitlyn Jenner’s ‘Frosty’ Relationship With Kylie: Was Kardashian Feud Reason She Wasn’t At Birth?,FAKE
Tom Hiddleston Thread Part XII,FAKE
Angelina Jolie 'is not happy' with current custody deal with Brad Pitt: Report,FAKE
Blake Shelton & Gwen Stefani ‘Stronger Than Ever’ After Miranda Lambert’s New Romance,FAKE
Taylor Swift ‎– Greatest Hits,FAKE
Robert Pattinson & Kristen Stewart: Is His Ex-Fiancee FKA Twigs Pissed Over Their Reunion?,FAKE
Leaving Jennifer Aniston for Angelina Jolie was one of my biggest mistakes: Brad Pitt,FAKE
Here Are All the Winners From the 2017 AMAs,FAKE
Which Royals Have Secret Social-Media Accounts?,FAKE
Kendall Jenner & Diplo were seen getting ‘super flirty’ at Coachella,FAKE
Brad Pitt vs. the Rumor Mill: Why He's the Target of Even More Wild Stories Than Usual,FAKE
Page 585 – Us Weekly,FAKE
Mariah Carey Did NOT Buy LifeSize Doll Of Herself For Bryan Tanaka  Despite Report,FAKE
Netflix’s The Crown Is Already Plotting Diana-Charles Drama,FAKE
"Irina Shayk Begging Bradley Cooper To Stop Working, Stay Home With Baby?",FAKE
Kim Kardashian: Slams surrogacy rumours calling them ‘invasive’,FAKE
Really? Rihanna wants to make peace with Chris Brown,FAKE
What Gwen Doesn’t Know: Blake Shelton Is Hiding Shameful Family Secrets From Stefani! Plus More Celeb News,FAKE
Kim Kardashian ‘Getting Antsy’ For Third Baby To Arrive,FAKE
Kim Kardashian Slams 'Liar' Caitlyn Jenner for Comments About Late Father Robert: 'She Is Not a Good Person',FAKE
Halle Berry NOT Dating Female Friend  Despite Speculative Claim,FAKE
"For years, George Clooney claimed he didn’t want kids. Now he has twins.",FAKE
Jennifer Lawrence  Emma Stone ’ s Hug Fuels Feud,FAKE
Are Mariah Carey & Joe Jonas Feuding?,FAKE
"A History of Kanye West's, Kardashians’ Feuds With Amber Rose, Blac Chyna",FAKE
How Did Kendall Jenner & Blake Griffin Meet? Here's What We Know,FAKE
Revenge Body with Khloé Kardashian,FAKE
"Brad Pitt Didn’t Celebrate Kids’ Custody Arrangement With Jennifer Aniston, George Clooney",FAKE
Selena Gomez Pregnant With The Weeknd’s Baby & Racing to Marry? — Report,FAKE
Kate Middleton: Is She Pregnant With Twin Girls?!,FAKE
  Lindsay Shookus Still NOT Pregnant  Ben Affleck Baby Shocker Baby Shocker Untrue,FAKE
Mila Kunis Has Banned Lea Michele Working With Ashton Kutcher  Report,FAKE
Tom Cruise’s Strange Hold Over Katie Holmes: From Scientology Minders to the ‘Dating Ban’,FAKE
She's So Lovely (1997),FAKE
You Won’t Believe How Emma Stone Got Her Start in Hollywood,FAKE
"Lady Gaga, Taylor Kinney Split After Five Years Together",FAKE
"New Year, New Kim! Kardashian’s Secret Full-Body Plastic Surgery Makeover Revealed",FAKE
Robert Pattinson praises Kristen Stewart following recent reunion (exclusive),FAKE
'I'm Always Going to Be Meg': The Sweet Thing Meghan Markle Told Makeup Artist Pal Before Wedding,FAKE
Brad Pitt & Co-Star Margot Robbie: Is She Crushing On Him Too? The Truth,FAKE
Has President Obama made racism worse?,FAKE
"Story About Khloe Kardashian ""Guilty Over Happy Pregnancy"" As Kylie Jenner ""Struggles"" Is Made-Up",FAKE
Celebrities react to death of Linkin Park singer Chester Bennington,FAKE
Meghan Markle to be hit with EXPLOSIVE revelations as sister Samantha ready to TELL ALL,FAKE
Robert Pattinson & Kristen Stewart Would ‘Love’ To See A ‘Twilight’ Reboot After 10th Anniversary,FAKE
15 Women Brad Pitt Has Surprisingly Been Linked To,FAKE
Taylor Swift Wants To Reconcile Her Romance With Ex-Boyfriend Conor Kennedy After Rumored Drake Romance?,FAKE
Khloe Kardashian Has Spent Over $3 Million For Her Sexy Body Transformation,FAKE
"Brad Pitt’s Hurricane Katrina homes are falling apart, residents say in new report",FAKE
"There's Even More Evidence That Caitlyn Jenner Is Dating a 21-Year-Old Model and We're Like, Get It, Girl!",FAKE
Khloe Kardashian Is Thrilled Over Tristan Thompson’s Possible Trade To Los Angeles Clippers,FAKE
Gwen Stefani & Blake Shelton Secretly Married For 6 Mos.? Report Claims They’re In Wedded Bliss,FAKE
Paris Jackson Reveals Darkest Family Secrets In New Tell-All Book,FAKE
Justin Theroux’s friends never believed he and Jennifer Aniston would last,FAKE
Robert Pattinson And Kristen Stewart Are Not Getting Back Together,FAKE
Baby number two for Justin Timberlake and Jessica Biel,FAKE
Tinashe Slammed For Saying Black Community Won't 'Fully Accept' Her Over Light Skin,FAKE
Brad Pitt Gives George & Amal Clooney African Doll & Advice During 1st Meeting With Twins,FAKE
Kylie Jenner's Lip Kits Sold Out Again and the Internet is Livid,FAKE
Miley Cyrus and Liam Hemsworth 'to start a family in 2018',FAKE
"Keith Urban, John Mayer and More Musicians React to Gregg Allman's Death: 'My Heart Breaks Today'",FAKE
"Tonya Harding Made It to the ""Dancing With the Stars"" Finale and Fans Are Livid",FAKE
"Chris Soules Had No Alcohol In System After Crash, Negative For Drugs",FAKE
Report: Gwen Stefani Suffered A Miscarriage Four Months Ago — Now She's Considering Adoption,FAKE
Ben Affleck looking for family friendly role,FAKE
Every Political Moment at the 2017 Emmy Awards,FAKE
The Complete History of Crazy Beyoncé Conspiracy Theories,FAKE
Inside Jennifer Lopez and Alex Rodriguez' lavish 'baecation',FAKE
Georgina Chapman on Life After Harvey Weinstein,FAKE
"Jessica Simpson: ""I'm Not Pregnant""",FAKE
The Latest: 'Three Billboards' wins best drama film Globe,FAKE
5 Times the Kardashians Expertly Avoided Confirming Kylie Jenner and Khloe Kardashian's Rumored Pregnancies,FAKE
Chris Soules loses legal battle to have felony dropped,FAKE
Will Jennifer Aniston Get Back Together With Brad Pitt?,FAKE
"""Mystery Woman"" Inexplicably Dubbing Gloria's Lines In Spanish Modern Family",FAKE
Emma Stone,FAKE
"Angelina Jolie, 'Focused on Healing Her Family,' Splits with Lawyer in Brad Pitt Divorce",FAKE
Celine Dion & Cher’s Feud Erupts Backstage At Billboard Music Awards,FAKE
Connecting People Through News,FAKE
Does Blake Shelton Have A Drinking Problem? New Details About The Fall He Took On Stage After Drinking 'A Lot',FAKE
The Real Oscars Showdown Is Going To Be Between Angelina Jolie And Jennifer Aniston,FAKE
Elsa Pataky reveals the secret struggles that put 'pressure' on marriage with Chris Hemsworth,FAKE
Justin Bieber ‘dating Hailee Steinfeld’,FAKE
8 Juiciest Celebrity Feuds of 2017,FAKE
Meghan Markle In ‘Tears’ Over Scrutiny Of Her Royal Faux Pas: How Prince Harry Is Supporting Her,FAKE
"'Big Little Lies' Season 2 Returns 3 More Cast Members, Adds 3 News Ones",FAKE
"HollywoodLife Debunks True Ben Affleck, Jennifer Garner Caribbean Vacation Story",FAKE
Danny Moder Told Richard Gere To Stay Away From Julia Roberts?,FAKE
"Jada Pinkett Smith Not Leaving Will Smith For August Alsina, Despite Claim",FAKE
Stay with Me (Sam Smith song),FAKE
"Trump's alleged 'knew what he signed up for' comment to widow is worth caution, but fits a clear pattern",FAKE
Kim Kardashian Refuses To Let Taylor Swift ‘Bully’ Kanye West With More Diss Tracks,FAKE
The pictures that have fans convinced Katie Holmes is pregnant,FAKE
Scott Disick’s Worst Fear Is That His Youngest Son Reign Isn’t His (EXCLUSIVE),FAKE
Mariah not dating both Nick Cannon and Bryan Tanaka,FAKE
Is There A Feud Brewing Between Zayn Malik & Harry Styles?,FAKE
Stats show women barely speak in the Oscars' Best Picture-winning films,FAKE
Serena Williams: Why She Refuses To Take Sides Between Kim Kardashian & Beyonce,FAKE
"Amazon.com: Lion: Dev Patel, Rooney Mara, Nicole Kidman, David Wenham: Amazon Digital Services LLC",FAKE
"Pippa Middleton Denies Meghan Markle Wedding Invite, Fears Prince Harry’s Girlfriend Will Steal Spotlight?",FAKE
The Weeknd Dresses Up As Justin Bieber For Halloween!,FAKE
Lindsey Vonn can’t score a date,FAKE
Beyonce and Jay Z Welcome Twins (Report) – Variety,FAKE
Kim Kardashian Gets Hysterical Over Lost Earring on Kardashians,FAKE
Blake Shelton Miranda Lambert Awkward RunIn,FAKE
"Kate Middleton Won't Be Dressing Her Twins Alike, Even If They're Identical! (EXCLUSIVE)",FAKE
Selena Gomez Trying To Ignore Justin Bieber’s Romance With Hailey Baldwin But It Still Hurts,FAKE
Amber Rose  I Did Laugh At Molestation Victim,FAKE
Brad Falchuk spotted out with mystery brunette amid Gwyneth Paltrow split reports,FAKE
Khloe Kardashian has fans convinced she's expecting a baby girl,FAKE
Kourtney Kardashian & Younes Bendjima: Why Sofia Richie Is ‘Hoping’ They Won’t Split,FAKE
Brad Pitt & Sienna Miller Caught Flirting,FAKE
Colin Farrell  Robin Wright Dating ,FAKE
Lena Dunham and Jack Antonoff have split up,FAKE
Travis Scott GOES OFF On Kylie Jenner Spending Splurge! Selena Gomez Shades Justin Bieber!,FAKE
Did Ellen & Portia have a food fight at a restaurant?,FAKE
"Venus Williams vs. Garbine Muguruza, Wimbledon 2017: Time, TV schedule and live stream for women's final",FAKE
"Gwen Stefani & Blake Shelton: Why Friends & Family Suspect A Secret, Summer Wedding",FAKE
"Ben Affleck Was on a 'Bender' Before Jennifer Garner Took Him to Rehab, Source Says",FAKE
French-Canadian mother finds a weird solution to save Ellen Degeneres and Portia de Rossi marriage,FAKE
"Adam Sandler Confirms Justin Bieber Didn’t Ask For Acting Advice, Says Singer Is ‘Funny As Hell’ [Opinion]",FAKE
How Caitlyn Jenner Is Secretly Fighting Trump’s White House on Transgender Rights,FAKE
Selena Gomez Reveals She Had a Kidney Transplant,FAKE
Meghan Markle’s father hits out at Royal Family urging them to ‘BREAK THE SILENCE’,FAKE
Will Smith Addresses Jada Pinkett Smith Divorce Rumors: Watch,FAKE
Nicole Kidman: a stay at home Sunday girl,FAKE
Christina Aguilera,FAKE
Kendall Jenner ‘Jealous’ That Blake Griffin Has Moved On As She Keeps It Casual With Ben & Anwar,FAKE
Floating voter: It's a dog-eat-candidate world on the campaign trail for Ring,FAKE
Beyonce Spurs More Pregnancy Rumors In New Flowy Dress Exposing Major Cleavage — Pics,FAKE
The A-List of Z-List Celebrities,FAKE
Khloe Kardashian NOT Getting Lip Injections During Pregnancy  Despite Report,FAKE
Wham! Producers Want Hollywood’s Hottest To Play George Michael In Biopic,FAKE
Did Katy Perry & Orlando Bloom Elope In Prague? Friends Reportedly Buzzing That They’re Married,FAKE
Eva Longoria pranked Victoria Beckham by forcing her to swap heels for Ugg boots,FAKE
Justin Bieber & Selena Gomez Are ‘Committed’ To Each Other: Ready To Move-In?,FAKE
Kim Kardashian and Kanye West look happier than ever,FAKE
US report: Meghan Markle and Matt Lauer ‘had a secret hook up’,FAKE
Paris Jackson ’ s Family Trying To Send Her Back To Rehab  Report,FAKE
Robert Pattinson Talking About Playing Edward Cullen Video,FAKE
J-Hud Vs. Kelly! ‘Idol’ Alums Already At War During Taping Of ‘The Voice’,FAKE
17 expressions to sum up Kanye’s claims that Beyoncé is inspired by Kim Kardashian,FAKE
Categories video Family Of Robert Downey Jr,FAKE
"WATCH: 'I'm always the last to hear about it, says Trevor Noah on fake death hoax",FAKE
How the celebrities celebrated New Year's Eve,FAKE
Is Khloe Kardashian Feuding With Kris Jenner? She Worries Kylie Is Her Mom’s Favorite,FAKE
"Ben Affleck spotted out with mystery blonde woman, what is going on? (updates)",FAKE
Ben Affleck lands in NYC after denying he's engaged,FAKE
John Mayer Using Breakup Song To Win Katy Perry Back?: He’s Been Calling Her,FAKE
Latest News on Fired NBC Today Show Anchor,FAKE
Kristen Stewart reflects on hate from Twilight fans,FAKE
Kourtney Kardashian Pregnant With Baby 4,FAKE
Chris Pratt and Anna Faris are 'still living together',FAKE
Nicole Kidman Leaving Keith Urban-Met With Lawyer Katie Holmes Used In Tom Cruise Divorce?,FAKE
"Meryl Streep And Nicole Kidman Feud On ‘Big Little Lies’ Set, Reports ‘Closer Weekly’",FAKE
Major Ultimatum! Jay-Z REFUSES To Allow Solange Knowles Inside Beyonce's Delivery Room,FAKE
Angelina Jolie ’ s Dad Begging She Get Help For Eating Disorder  Report,FAKE
Justin Bieber Would Gladly Give A Kidney To Selena: He Think’s The Weeknd’s Song Is Petty,FAKE
"Kanye West, Indefinitely Canceled – Arjun Ogale – Medium",FAKE
Angelina Jolie Ready To Adopt More Kids Once Divorce From Brad Pitt Is Behind Her,FAKE
"Kanye West Reportedly Lazy, Hires Personal Trainer But Doesn’t Work Out Amid Meltdown Recovery",FAKE
Caitlyn Jenner Is Not Joining ‘Dancing With the Stars’,FAKE
Ocean’s Eight makers hire therapist to prevent fights among actors on sets,FAKE
Anne Heche Wants Ellen DeGeneres Back?,FAKE
Gigi Hadid 'not asking for special treatment' despite burden of awesomely sexy body,FAKE
Has ISIS hacked Meghan Markle's intimate photos to arm-twist royals and England?,FAKE
Connecting People Through News,FAKE
Grammys 2018: Complete list of winners and nominees,FAKE
"Sandra Bullock Is ""Hesitant"" to Marry Boyfriend Bryan Randall (REPORT)",FAKE
"Drake Gets Former Porn Star Pregnant and She Has Text Messages ... She Claims, But He Calls BS",FAKE
"Cindy Crawford and Rande Gerber May Be Headed for Divorce: ""There Is Constant Drama""",FAKE
Taylor Swift Wants to 'Set Down Roots' With Joe Alwyn in England,FAKE
"Rihanna Is Reportedly ""Hurt"" Over Drake's Obsession With Nicki Minaj!",FAKE
Is Britney Spears Planning A Secret Wedding In Las Vegas?,FAKE
Brad Pitt and Jennifer Aniston film plans: Are they really 'REUNITING on screen'?,FAKE
Rihanna Tempting Hassan Jameel Hassan Jameel Endless Legs,FAKE
'Destroyed by fame': Kylie Jenner mocks magazine cover,FAKE
Katherine Heigl and Josh Kelley have welcomed a third child,FAKE
"Dakota Johnson’s Dad Not “Suspicious” Of Chris Martin, Despite Report",FAKE
Rihanna Rumored To Have Broken Up With Her Billionaire Boyfriend Because She 'Gets Tired of Men',FAKE
Jack Nicholson,FAKE
Why Meghan Markle ‘TAMED’ Prince Harry more than Cressida and Chelsy ever could,FAKE
Robert Pattinson Recalls Living With Screech (a.k.a Dustin Diamond),FAKE
"Amber Rose Shuts Down French Montana Dating Rumors, Calls Rapper Her 'Bruvaaa'",FAKE
Puppy Bowl 2018 Live Stream – Watch Online ,FAKE
Jennifer Lawrence ’ s Friends Do Hate Darren Aronofsky  Report,FAKE
Dakota Johnson Caught Watching Angelina Jolie While Jennifer Aniston Presented at Golden Globes 2018,FAKE
Robert Pattinson Cools Off With FKA Twigs: Are Things Heating Up With Katy Perry?,FAKE
‘I miss the old Kanye’: what has happened to rap’s most complex star?,FAKE
The 15 Saddest Taylor Swift Breakup Songs,FAKE
Katy Perry And Madonna's RAUNCHY Photoshoot,FAKE
Gwen Stefani Forced to Skip Vegas Performance After Rupturing Her Eardrum,FAKE
Miley Cyrus: Why She’s Struggling To Buy The Perfect Holiday Gift For Liam Hemsworth,FAKE
"Taylor Swift fans think that she's pregnant, but are they body shaming her?",FAKE
Ellen DeGeneres and Portia de Rossi Are “At Their Breaking Point” (EXCLUSIVE),FAKE
Alexandra Daddario Slams Rumors She’s Still Dating Zac Efron — What Happened?,FAKE
Jennifer Aniston and Justin Theroux's split gets nasty,FAKE
"Jennifer Lopez & Alex Rodriguez Might Be Engaged, & There’s An Instagram Post To Prove It — PHOTO",FAKE
Luke Bryan Jokes Gwen Stefani Is Too Hot for Blake Shelton: Watch,FAKE
"David Beckham And Victoria Beckham Reportedly Bought Harper £7,000 Pony For 7th Birthday",FAKE
Funniest Fake Bug Pranks: People Scared Of Spiders & Other Bugs,FAKE
Brad Grey: Hollywood Reacts To Death Of Former Paramount Chief,FAKE
10 rules Prince William and Kate Middleton must always follow that other royals don't,FAKE
Are Kim Kardashian and Kanye West actually heading for divorce? An investigation.,FAKE
Taylor Swift Is Preparing to ‘Come Out of Hiding’,FAKE
Brangelina: The Untold Story of Brad Pitt and Angelina Jolie: Ian Halperin: 9780981239668: Amazon.com: Books,FAKE
"Tom Cruise Reportedly Wishes To Be In Suri’s Life Again, As He Plans To Marry Vanessa Kirby In 2018",FAKE
Selena Gomez & The Weeknd Reportedly Split Following Hangouts With Justin Bieber,FAKE
Kim Kardashian Urging Kanye West Not To Drop Blac Chyna Diss Track After She Sues Rob & Family,FAKE
Robert Pattinson Hangs Out with Co-Star Mia Goth in Germany,FAKE
Connecting People Through News,FAKE
Ariel Winter Begging Boyfriend Levi Meaden To Propose  Report,FAKE
Kim Kardashian 'resents Kanye West's 'other woman'',FAKE
Female First Forum,FAKE
Jennifer Aniston: Why I will never be a mum,FAKE
Robert Pattinson Responds To Those 'Twilight' Revival Rumors,FAKE
"Mariah Carey 'gives Bryan Tanaka $25,000 a month'",FAKE
Brad Pitt vows a year of celibacy prompting heartbreak for women across the world,FAKE
Brad Pitt: I'm so happy to have Angelina,FAKE
Hoda Kotb Named to Replace Matt Lauer as Co-Anchor of NBC’s ‘Today’,FAKE
"American Media, Inc.",FAKE
Brad Pitt freak outs over Angelina Jolie and Jennifer Aniston's public showdown,FAKE
Categories video is Darren Aronofsky dating jennifer lawrence,FAKE
Chris Pratt Swearing Off Dating After Anna Faris: Wants To Drown Himself In Work & Fatherhood,FAKE
Did Katie Holmes Call Tom Cruise & Demand He See Suri For The First Time In 4 Years?,FAKE
All the Times Kate Middleton and Prince Harry Have Teased Prince William About His (Lack of) Hair,FAKE
"Gwyneth Paltrow, Angelina Jolie and Others Say Weinstein Harassed Them",FAKE
"Kate Middleton Jokes (We Think?) About Third Baby, and the World Freaks Out",FAKE
Kate Walsh 'splits from boyfriend Trevor Davis',FAKE
Kim Kardashian ‘Heartbroken’ Over Ryan Seacrest Scandal: She ‘Can’t Believe Any Of It’,FAKE
Connecting People Through News,FAKE
Courteney Cox,FAKE
Jennifer Aniston,FAKE
Iggy Azalea Blasts Nick Young After Accidental Dinner Reunion,FAKE
"Tom Cruise Upset About Katie Holmes, Jamie Foxx “Romance Going Public”?",FAKE
"What is Kate Middleton’s royal title, will it change when Prince William is King and will she ever be Queen?",FAKE
The truth about Kate Middleton and Meghan Markle's relationship,FAKE
Kendall Jenner: Pregnant with Blake Griffin's Baby?,FAKE
Ryan Seacrest Forced to Talk About Julianne Hough Wedding on Live!,FAKE
"Michael Strahan, Sara Haines Will Host ABC’s New ‘GMA’ Hour",FAKE
"Michelle Obama is Naked, Topless on the Cover of a Spanish Lifestyle Magazine",FAKE
Jennifer Lopez Talks Marriage and Alex Rodriguez,FAKE
Former Pres Of Iran Defends Serena Williams' Catsuit! ▼,FAKE
Selena Gomez is seen with same mystery man from May,FAKE
Prince Charles 'deeply touched' to be confirmed as Queen's Head of the Commonwealth successor,FAKE
This Is Real Life! Beyoncé and Jay-Z Reveal How They Did The Work and Saved Their Marriage On New Album,FAKE
"Rosie Huntington-Whiteley Is Pregnant in ""Mad Max""",FAKE
Brad Pitt and an unexpected approach to… Jennifer Aniston! – Daily News Online,FAKE
Angelina Jolie’s Uncle Tells All On Family Secrets After Bitter Brad Pitt Divorce,FAKE
Jennifer’s Horror: Construction Worker Killed Just Feet From Aniston’s Mansion,FAKE
Tom Cruise Shunning Spotlight  Living As Hermit With No Personal Life ,FAKE
Who Got Paid What for the 'American Pie' Reunion,FAKE
